UT,PY,text,com,dgr_int
2-S2.0-85110701073,2021,"artificial intelligence in marketing: systematic review and future research direction. disruptive technologies such as the internet of things, big data analytics, blockchain, and artificial intelligence have changed the ways businesses operate. of all the disruptive technologies, artificial intelligence (ai) is the latest technological disruptor and holds immense marketing transformation potential. practitioners worldwide are trying to figure out the best fit ai solutions for their marketing functions. however, a systematic literature review can highlight the importance of artificial intelligence (ai) in marketing and chart future research directions. the present study aims to offer a comprehensive review of ai in marketing using bibliometric, conceptual and intellectual network analysis of extant literature published between 1982 and 2020. a comprehensive review of one thousand five hundred and eighty papers helped to identify the scientific actors' performance like most relevant authors and most relevant sources. furthermore, co-citation and co-occurrence analysis offered the conceptual and intellectual network. data clustering using the louvain algorithm helped identify research sub-themes and future research directions to expand ai in marketing.",2,0.7237739621697447
2-S2.0-84929502898,2015,"the value of big data in servitization. abstract servitization has become a pervasive business strategy among manufacturers, enabling them to undergird their competitive advantage. however, it has at least one weakness. while it is used worldwide also in economies with lower production costs, services in manufacturing are slowly becoming commoditized and will become a necessary, though not sufficient, condition for reaching an above average competitive advantage. consequently, in this article we propose a new basis for competitive advantage for manufacturing enterprises called a big data strategy in servitization. we scrutinize how manufacturers can exploit the opportunity arising from combined big data and servitization. therefore, the concept of a big data strategy framework in servitization is proposed. the findings are benchmarked against established frameworks in the big data and servitization literature. its impact on competitive advantage is assessed through three theoretical perspectives that increase the validity of the results. the main finding is that, through the proposed strategy, new revenue streams can be created, while opening the possibility to decrease prices for product-services. through the proposed strategy manufacturers can differentiate themselves from the ones that are already servitizing. this article introduces the possibility of influencing the most important of the five ""vs"" in big data-value, in addition to the other four ""vs"" - volume, variety, velocity and verification. as in regards to servitization, the article adds a third layer of added value - ""information"", beside the two existing ones: product and service. the results have strategic implications for managers.",5,0.31760450096270515
2-S2.0-0037375753,2003,"knowledge integration processes and dynamics within the context of cross-functional projects. this paper examines the dynamics of knowledge integration in the context of cross-functional project implementation within four large organizations. specifically, the research focuses on exploring and conceptualizing the efficiency, scope and flexibility of knowledge integration [organization science, 7(4) (1996), 375] of which limited empirical evidence has been offered. through the comparative study, the findings suggest that knowledge integration in the context of cross-functional project implementation is in essence a process of engaging organizational members through the promotion of project benefits and the management of social networks. also, our findings reveal that an organization's embedded practices, past integration experience and social capital plays a key role in shaping the level of coordination that in turn influences the efficiency and scope of integration. in particular, the development and nurturing of social capital within and beyond the project team is crucial, as is the promotion of project awareness through the creation of common knowledge.",3,0.053831695845672954
2-S2.0-85134162860,2022,"entrepreneurial challenges of covid-19: re-thinking entrepreneurship after the crisis. the covid-19 pandemic substantially influenced the world economy, affecting entrepreneurs and smes alike. this paper critically examines the relationship between entrepreneurship and covid-19 through an integrative review analyzing 79 existing studies on the topic. we posit a novel framework for postcrisis recovery, identifying three phases of activity: business resumption (the decision to restart operations following a crisis), crisis impact analysis (understanding how the firm has changed as a result of the crisis), and future review and modification (examining how businesses need to move forward in the latter days following a crisis). further, we call for additional entrepreneurship research embedded in a crisis environment, with the hope that new scholarship in this regard will provide a chance to increase awareness of the critical role of entrepreneurial management in society.",5,0.16930990891739556
2-S2.0-85131704878,2022,"exploring the application sphere of the internet of things in industry 4.0: a review, bibliometric and content analysis. this paper aims to comprehensively review 891 documents in the scopus database about internet of things (iot) in ind 4.0 to understand the historical growth, current state, and potential expansion trend. from 2014 to 2020, a systematic methodology gathered information on iot in ind 4.0 documents in various scopus databases. the relevant iot research in ind 4.0 documents is provided, and their types, publications, citations, and predictions are discussed. the vosviewer 1.16.6 and biblioshiny 2.0 applications display iot status in ind 4.0 publications for visualization research. the citation review aims to find the most prominent and influential authors, sources, papers, countries, and organizations. for citation analysis and ranking, document selection criteria were well defined. the author keywords, index keywords, and text data content analysis were used to identify the hotspots and development trends. the yearly iot in ind 4.0 article publications presented a speedily increasing trend, and a curve was fitted employing an exponential function. the paper “intelligent manufacturing in the context of industry 4.0: a review” was rated first with 754 citations. with 1629 citations, the “international journal of production research” was ranked #1 along with wan j. the south china university of technology in guangzhou, china, was placed first along with the united states as the most prolific and influential country. ‘industry 4.0’ appeared the first time in 2014 with an application of iot in ind 4.0 with an overall appearance of 528, followed by the ‘internet of things’ in 2015, three times with a total count of 220 up to 2020. the iot in ind 4.0 assessment and bibliometric analysis intended to provide intellectuals a broad perspective working in iot in ind 4.0. scholars should understand the hotspots in this area as soon as possible. this is also the first paper to thoroughly use bibliometric research to examine the iot in ind 4.0 literature. it will assist researchers of iot in ind 4.0 in expanding their knowledge and quickly comprehending.",3,0.3380784217475377
2-S2.0-84857190918,2012,"technology roadmap development process (trdp) for the service sector: a conceptual framework. this paper provides a decision making framework for development of technology roadmaps by integrating emerging technology intelligence with established decision making and product development methods. this paper integrates the following methods: technology mining, analytic hierarchy process, and technology roadmapping specifically the emphasis is pointed towards service industry where research has indicated major differences exist when compared to the manufacturing industries. the framework is detailed in the paper providing a platform for practitioners to adopt for their own decisions to make and for researchers to expand by applying it to different service industries.",NA,NA
2-S2.0-39449094255,2007,a note on the growth of research in service operations management. we present an empirical assessment of the productivity of individuals and institutions in terms of service operations management (som) research. we reviewed five mainstream operations management journals over a 17-year time period to generate a sample of 463 articles related to service operations. the results indicate that som research has been growing and key contributions are being made by an array of researchers and institutions.,NA,NA
2-S2.0-84899422466,2014,"understanding and predicting the motivators of mobile music acceptance - a multi-stage mra-artificial neural network approach. the adoption level of digital music is still at its formative stage although the adoption renders advantageous to consumers. therefore, the study develops a model to predict on the motivation leading to consumer's intention to adopt mobile music services by extending perceived cost (pc), perceived credibility (pcr), social influence (si), and personal innovativeness (inno) with technology acceptance model (tam). 160 respondents were tested using a multi-stage multiple regression analysis (mra) and artificial neural network (ann) approach. a non-linear non-compensatory multi layer perceptron (mlp) ann with feed-forward back-propagation algorithm and ten cross-validation neural networks was deployed in order to capture the motivators of mobile music adoption. all predictor variables were found to have relevance to the output neuron based on the non-zero synaptic weights connected to the hidden neurons. the rmse values indicated that the ann models were able to predict the motivators with very high accuracy. the ann models have out-performed the mra models as they are able to capture the non-linear relationships between the predictor and criterion variables. while the study found that tam is a significant predictor, the insignificance linear relationships of pcr and inno requires further investigation. the music industry can use the findings from this study beneficially to the development of mobile music adoption.",7,0.5366391207025117
2-S2.0-33646706633,2006,learning in strategic technology alliances. in this paper we examine the influence of strategic technology alliances on organisational learning. from an empirical perspective we examine the pre- and post-alliance knowledge bases of allying firms. we find that the pre-alliance knowledge base overlap of the allying firms has an inverted u-shaped relationship with the degree of learning taking place in the alliance. alliances established for the purpose of learning also show a significantly greater increase in knowledge base overlap for the allying firms than for non-learning alliance or non-allying firms. this shows the particular importance of learning alliances as a vehicle for organisational learning and competence development. contrary to what we expected we found that weak ties are more important than strong ties in organisational learning within strategic alliances.,5,0.45435442991627956
2-S2.0-85089652525,2020,"the role of information governance in big data analytics driven innovation. the age of big data analytics is now here, with companies increasingly investing in big data initiatives to foster innovation and outperform competition. nevertheless, while researchers and practitioners started to examine the shifts that these technologies entail and their overall business value, it is still unclear whether and under what conditions they drive innovation. to address this gap, this study draws on the resource-based view (rbv) of the firm and information governance theory to explore the interplay between a firm's big data analytics capabilities (bdacs) and their information governance practices in shaping innovation capabilities. we argue that a firm's bdac helps enhance two distinct types of innovative capabilities, incremental and radical capabilities, and that information governance positively moderates this relationship. to examine our research model, we analyzed survey data collected from 175 it and business managers. results from partial least squares structural equation modelling analysis reveal that bdacs have a positive and significant effect on both incremental and radical innovative capabilities. our analysis also highlights the important role of information governance, as it positively moderates the relationship between bdac's and a firm's radical innovative capability, while there is a nonsignificant moderating effect for incremental innovation capabilities. finally, we examine the effect of environmental uncertainty conditions in our model and find that information governance and bdacs have amplified effects under conditions of high environmental dynamism.",1,2.2856224934068
2-S2.0-85124229865,2022,"a bibliometric analysis of sustainable oil and gas production research using vosviewer. the role of the oil and gas industry in society is irrefutably vital as it is the main driver of the global energy system which significantly contributes to economic and social development. however, with the growing international concerns especially on climate change and environmental degradation, o&g production should enhance its positive impacts and mitigate its negative effects through sustainable development. this paper aimed to systematically plot the scientific research outputs on sustainable oil and gas production by using a quantitative review technique called bibliometric analysis. the data was retrieved from the scopus database and was analyzed using the vosviewer software. out of 3,493, only 232 keywords from the 312 articles met the threshold and were analyzed. the results showed that the topics related to the [natural] gas industry gained considerable attention from researchers from 1994 to 2021, featured in 163 articles with 1718 total link strength. moreover, one of the recently most citable research topics was related to enhanced recovery of heavy crude oil with 130 total citations from 2019 to 2021. overall, this study could be used by researchers to quantitively examine the trends and future direction of this research topic.",5,0.03807062876830319
2-S2.0-85086913219,2020,"fourth industrial revolution, digital servitization and relationship quality in italian b2b manufacturing firms. an exploratory study. purpose: industry 4.0 is dramatically affecting businesses behaviours and strategies, transforming products design, manufacture, operations and services. an outcome of this transformation is digital servitization. this paper aims to contribute to the extant literature about digital servitization in b2b contexts by analysing how i4.0-based servitization affects the quality of supplier–customer relationships. design/methodology/approach: the authors adopted a qualitative methodology based on an exploratory multiple case study. in particular, the study included 22 italian b2b manufacturing firms whose i4.0-based digital servitization approaches are described and, then, analysed in relation to the quality of supplier–customer relationships. findings: the access to customers and data is critical to enable advanced digital services and for improving relationship quality; the levels of relational intimacy and informational openness lead to two subsequent levels of data-driven efficiency and data-driven effectiveness, impacting significantly on relationship quality and enabling relational innovation. originality/value: the research explores the link, so far underestimated, between digital servitization and relationship quality in industrial contexts.",3,0.46857992995559067
2-S2.0-85076830989,2021,"understanding the impact of big data on firm performance: the necessity of conceptually differentiating among big data characteristics. this study uses the resource-based view to explore the impact of data volume, data velocity, and data variety, which are the main characteristics of big data, on firm performance and the mediating roles of data value and data veracity on these relationships. to test the research model, we collected data from 143 top and middle level managers in the united states. the findings show that data variety positively improves data value generation, whereas data volume and data velocity do not impact it. additionally, while data volume negatively impacts data veracity, data velocity and data variety positively impact it. findings indicate the necessity of conceptually differentiating among big data characteristics in investigating their impacts on firm outcomes instead of treating big data as a holistic variable. the study provides useful insights for researchers and managers willing to better understand the role of big data characteristics in influencing firm performance.",1,2.571269059317074
2-S2.0-85054004996,2018,"brave new world: service robots in the frontline. purpose: the service sector is at an inflection point with regard to productivity gains and service industrialization similar to the industrial revolution in manufacturing that started in the eighteenth century. robotics in combination with rapidly improving technologies like artificial intelligence (ai), mobile, cloud, big data and biometrics will bring opportunities for a wide range of innovations that have the potential to dramatically change service industries. the purpose of this paper is to explore the potential role service robots will play in the future and to advance a research agenda for service researchers. design/methodology/approach: this paper uses a conceptual approach that is rooted in the service, robotics and ai literature. findings: the contribution of this paper is threefold. first, it provides a definition of service robots, describes their key attributes, contrasts their features and capabilities with those of frontline employees, and provides an understanding for which types of service tasks robots will dominate and where humans will dominate. second, this paper examines consumer perceptions, beliefs and behaviors as related to service robots, and advances the service robot acceptance model. third, it provides an overview of the ethical questions surrounding robot-delivered services at the individual, market and societal level. practical implications: this paper helps service organizations and their management, service robot innovators, programmers and developers, and policymakers better understand the implications of a ubiquitous deployment of service robots. originality/value: this is the first conceptual paper that systematically examines key dimensions of robot-delivered frontline service and explores how these will differ in the future.",2,0.6226031246324609
2-S2.0-85074494483,2019,"business intelligence and analytics use, innovation ambidexterity, and firm performance: a dynamic capabilities perspective. to survive in a dynamic and hyper-competitive business environment, firms are compelled to simultaneously introduce incremental and radical innovations. while it is recognised that business intelligence and analytics (bi&a) can support innovation and provide organisational value, the literature provides a limited understanding of its impact on balancing different innovation activities and ensuring performance gains. in this study, we examine the relationship between bi&a use, innovation ambidexterity, and firm performance by relying on the process theory of is value creation as well as the dynamic capabilities perspective. we test our model using data collected from medium- and large-sized firms in slovenia, applying partial least squares modelling. the results support the notion that bi&a use is positively associated with successful balancing between explorative and exploitative innovation activities, which in turn enhances firm performance. our results also indicate that innovation ambidexterity is enhanced in two ways: indirectly through interaction with the firm's absorptive capacity, and directly by increasing the possibilities of faster experimentation with offerings of products or services and improved predictability of the value of new products or services.",1,2.1647671905802413
2-S2.0-85090860466,2021,"understanding consumers’ acceptance of automated technologies in service encounters: drivers of digital voice assistants adoption. customers increasingly orchestrate their everyday activities with the support of technology, with services increasingly adopting ai-based applications. yet, research is still in its infancy and has been largely conceptual. therefore, based on data collected from 238 young consumers, analyzed using pls-sem, this study focuses on users’ motivations to adopt intelligent digital voice assistants in service encounters. findings show that functional, social and relational elements drive adoption, untangle crossover effects between them and reveal the moderating role of experience and need for human interaction. while empirically validating and extending the service robot acceptance model by wirtz and colleagues, this study provides evidence that anthropomorphism is not universally positive and adds a new perspective regarding the underexplored role of customer-robot rapport building. the study contributes to a more holistic understanding of digital voice assistants’ adoption and provides managerial guidance on how to successfully implement such technologies.",2,0.19698766334009946
2-S2.0-85090041442,2020,"corporate foresight and dynamic capabilities: an exploratory study. firms engage in forecasting and foresight activities to predict the future or explore possible future states of the business environment in order to pre-empt and shape it (corporate foresight). similarly, the dynamic capabilities approach addresses relevant firm capabilities to adapt to fast change in an environment that threatens a firm’s competitiveness and survival. however, despite these conceptual similarities, their relationship remains opaque. to close this gap, we conduct qualitative interviews with foresight experts as an exploratory study. our results show that foresight and dynamic capabilities aim at an organizational renewal to meet future challenges. foresight can be regarded as a specific activity that corresponds with the sensing process of dynamic capabilities. the experts disagree about the relationship between foresight and sensing and see no direct links with transformation. however, foresight can better inform post-sensing activities and, therefore, indirectly contribute to the adequate reconfiguration of the resource base, an increased innovativeness, and firm performance.",3,0.5906147489444606
2-S2.0-85059587464,2019,"extending a tam–ttf model with perceptions toward telematics adoption. purpose: the purpose of this paper is to examine a framework integrating the technology acceptance model (tam), individuals’ task–technology fit (ttf) and perceptions toward adopting automobile telematics devices. design/methodology/approach: this study integrated the tam with ttf to understand individual perceptions of a technology’s value. in addition, the intrinsic motivational factors toward technology usage, including positive perceptions (perceived enjoyment, personal innovation and perceived uniqueness) and negative perceptions (perceived risk and performance gap), were considered in the model. furthermore, the moderating effect of driving experience was examined. findings: the perceived usefulness (pu) of telematics as well as perceived ease of use (peou) affected drivers’ adoption intentions. peou had a greater effect on adoption intentions than pu, and technology characteristics had a greater effect on ttf than task characteristics. moreover, individuals’ perceptions of perceived enjoyment and uniqueness affected pu and peou. the negative perceptions of perceived risk and performance gap affected pu and peou, respectively. furthermore, driving experience significantly weakened the relationship between pu and intentions. originality/value: telematics is a niche market due to the development of the internet of things, but users’ adoption intentions remain unknown. this study constructed a more comprehensive model and tested the impacts of certain variables on telematics adoption, with driving experience as a crucial moderator.",7,1.0551749069340066
2-S2.0-85120399677,2022,"digital technology adoption, digital dynamic capability, and digital transformation performance of textile industry: moderating role of digital innovation orientation. in the new manufacturing area, the chinese textile industry is facing the opportunities and challenges under the sustainable development model and advanced manufacturing technology. it is urgent to use digital technology to realize digital transformation. in this process, digital dynamic capability and digital innovation are significant for textile firms to achieve digital transformation performance. drawing on the data from 367 questionnaires of chinese textile firms, we apply multiple regression to examine how a firm's digital transformation is affected by adopting digital technology. a conceptual model based on framework of resource–capability–performance is developed to examine how adoption of digital technology, digital dynamic capability, and digital innovation orientation affects a firm's digital transformation performance. the results indicate that the positive relationship between digital technology adoption and digital transformation performance is less significant; this path is fully mediated through digital dynamic capability. digital innovation orientation has a positive moderating effect and that the efficiency digital innovation has the most significant moderating effect among all digital innovation types. in addition, compared with textile firms in the low level of digital technology adoption, the firms in the high-level group show a significant positive relationship between digital technology adoption and digital transformation performance. these findings confirm the validity of the model and contribute to existing literature on technology efforts in firms and provide guidelines to help managers implement informed decisions about digital transformation.",3,0.40301480478394996
2-S2.0-85088571763,2020,"examining the role of logistics 4.0 enabled dynamic capabilities on firm performance. purpose: the study investigates the effect of technological capabilities, organizational capabilities and environmental capabilities on logistics 4.0 capabilities and also examines the effect of logistics 4.0 capabilities on firm performance. design/methodology/approach: the proposed theoretical framework is tested using warppls 6.0 software. we selected samples from the automotive component and allied manufacturers in south africa. initially, we sent the structured questionnaire online using google forms to 800 potential respondents. after doing follow ups, we received 230 completed survey responses. further, data preparation is done using established scientific approach and we checked suitability of its use in structural equation modelling. after ensuring all necessary checks are completed, the results are found satisfactory to further proceed with testing of research hypotheses. findings: it is observed that technological capabilities, organizational capabilities and environmental capabilities show significant effect on logistics 4.0 capabilities. however, the outcome of technological capabilities and environmental capabilities on logistics 4.0 capabilities (ß = 0.27) is found stronger than organizational capabilities. logistics 4.0 capabilities shows significant effect on firm performance. practical implications: it is important that the sustainability goals are aligned with logistics 4.0 strategies. managers need to increase focus towards development of logistics 4.0 dynamic capabilities that enhance agility and responsiveness in the supply chain. managers should check the financial performance and market conditions continuously to further review logistics performance as this can influence the overall firm performance. originality/value: this study advances the literature on logistics 4.0 applications in operations management by investigating the key links such as logistics 4.0 capability development and firm performance.",1,0.5981001092199261
2-S2.0-85102738664,2021,"family influence and digital business model innovation: the enabling role of dynamic capabilities. new digital technologies have prompted many firms, including family firms, to innovate their business models. we study the role of dynamic capabilities as mediator in the relationship between family influence and digital business model innovation (bmi), and the moderating role of environmental dynamism. based on unique survey data from 1,444 german firms with and without family influence, we reveal that knowledge exploitation, risk management, and marketing capabilities mediate the positive relationship between family influence and digital bmi. surprisingly, and contrary to our assumption, we find that the positive relationship between family influence and dynamic capabilities is weakened rather than strengthened by environmental dynamism. our findings hold important implications for family business innovation and digital bmi research, offering valuable insights into the role of dynamic capabilities and environmental dynamism in the digital economy.",3,0.8404651978040195
2-S2.0-85132873603,2022,"smes and digital transformation during a crisis: the emergence of resilience as a second-order dynamic capability in an entrepreneurial ecosystem. in this research, we examine how small and medium enterprises (smes) build their resilience capability during a crisis, through the adoption of digital technologies. utilizing a qualitative approach grounded in case studies of eight entrepreneurs from india who had to radically change their business models and operations during the covid-19 pandemic, we develop a multilevel model of resilience capability: at the micro (entrepreneur), meso (organizational), and macro (entrepreneurial ecosystem) levels. in developing resilience, the smes alternate their focus: from concentrating on the core to moving toward the periphery of their organizational boundaries, highlighting a shifting play of the three first-order dynamic capabilities of sensing, seizing, and transforming. by affording smes an opportunity to transform themselves by embracing digital technologies, the crisis leads to the emergence of resilience capability as a second-order dynamic capability.",3,0.7573496975167637
2-S2.0-85128207297,2022,"how artificial intelligence technology affects productivity and employment: firm-level evidence from taiwan. the effects of the rapid development of artificial intelligence (ai), a general-purpose technology, on firm performance is an emerging and crucial issue. this study examines the impact of ai technology on firms’ productivity and employee profiles. we use the keyword-matching method to parse the text of taiwan patent grants, and obtain matched firm-level data on ai innovations in taiwan's electronics industry for the 2002–2018 period. empirical estimations indicate that ai technology is positively associated with productivity and employment. meanwhile, non-ai patents also generate pro-productivity and pro-employment effects with a magnitude similar to that of ai technology. inventing ai technologies crucially alters firms’ workforce compositions, which reduce the share of labor force with educational qualifications of college level and below. robustness checks reaffirm these findings.",4,0.5300867913552731
2-S2.0-85099577119,2021,"the impact of artificial intelligence on labor productivity. recent evidence indicates an upsurge in artificial intelligence and robotics (ai) patenting activities in the latest years, suggesting that solutions based on ai technologies might have started to exert an effect on the economy. we test this hypothesis using a worldwide sample of 5257 companies having filed at least a patent related to the field of ai between 2000 and 2016. our analysis shows that, once controlling for other patenting activities, ai patent applications generate an extra-positive effect on companies’ labor productivity. the effect concentrates on smes and services industries, suggesting that the ability to quickly readjust and introduce ai-based applications in the production process is an important determinant of the impact of ai observed to date.",4,0.25108946934334925
2-S2.0-85134045780,2021,"the productivity j-curve: how intangibles complement general purpose technologies†. general purpose technologies gpts like ai enable and require significant complementary investments. these investments are often intangible and poorly measured in national accounts. we develop a model that shows how this can lead to underestimation of productivity growth in a new gpts early years and, later, when the benefits of intangible investments are harvested, productivity growth overestimation. we call this phenomenon the productivity j-curve. we apply our method to us data and find that adjusting for intangibles related to computer hardware and software yields a tfp level that is 15.9 percent higher than official measures by the end of 2017. (jel e22, e23, g31, l63, l86)",NA,NA
2-S2.0-85098507930,2021,"productivity and employment effects of digital complementarities. modern economic growth is no longer found in total factor productivity (tfp) because there are gains from technological change that are never recorded in the returns from innovation or in the national accounts. the existence of complementarities among technologies derived from the use of robotics, electronic commerce, or innovation is difficult to assess through country-level records. because the literature has mainly focused on robotisation at an aggregate or industry level, research focusing on a firm level and complementarities analysis have been limited. to fill the gap, in this paper, we intend to provide new evidence regarding the effects of robotisation, digitisation, and innovation on productivity and employment in firms, by using a large sample of 5511 spanish manufacturing firms for the period 1991–2016. this data captures the payoff to the high rates of investment necessary to upgrade the production technology for firms in a new globally competitive framework.",NA,NA
2-S2.0-85143990421,2022,"demographics and automation. we argue theoretically and document empirically that aging leads to greater (industrial) automation, because it creates a shortage of middle-aged workers specializing in manual production tasks. we show that demographic change is associated with greater adoption of robots and other automation technologies across countries and with more robotics-related activities across u.s. commuting zones. we also document more automation innovation in countries undergoing faster aging. our directed technological change model predicts that the response of automation technologies to aging should be more pronounced in industries that rely more on middle-aged workers and those that present greater opportunities for automation and that productivity should improve and the labor share should decline relatively in industries that are more amenable to automation. the evidence supports all four of these predictions.",4,0.6528609324188803
2-S2.0-85072712727,2019,"economics of artificial intelligence: implications for the future of work. the current wave of technological change based on advancements in artificial intelligence (ai) has created widespread fear of job loss and further rises in inequality. this paper discusses the rationale for these fears, highlighting the specific nature of ai and comparing previous waves of automation and robotization with the current advancements made possible by a widespread adoption of ai. it argues that large opportunities in terms of increases in productivity can ensue, including for developing countries, given the vastly reduced costs of capital that some applications have demonstrated and the potential for productivity increases, especially among the low skilled. at the same time, risks in the form of further increases in inequality need to be addressed if the benefits from ai-based technological progress are to be broadly shared. for this, skills policies are necessary but not sufficient. in addition, new forms of regulating the digital economy are called for that prevent further rises in market concentration, ensure proper data protection and privacy, and help share the benefits of productivity growth through the combination of profit sharing, (digital) capital taxation, and a reduction in working time. the paper calls for a moderately optimistic outlook on the opportunities and risks from ai, provided that policymakers and social partners take the particular characteristics of these new technologies into account.",4,0.46031762673869725
2-S2.0-85076432293,2019,"does machine translation affect international trade? evidence from a large digital platform. artificial intelligence (ai) is surpassing human performance in a growing number of domains. however, there is limited evidence of its economic effects. using data from a digital platform, we study a key application of ai: machine translation. we find that the introduction of a new machine translation system has significantly increased international trade on this platform, increasing exports by 10.9%. furthermore, heterogeneous treatment effects are consistent with a substantial reduction in translation costs. our results provide causal evidence that language barriers significantly hinder trade and that ai has already begun to improve economic efficiency in at least one domain.",4,0.15201708044916767
"ECJOA,,""ENGLISH"",""ECON. J."",ARTICLE,""FINAL"",""ALL OPEN ACCESS, BRONZE"",SCOPUS,2-S2.0-85111752492",2021,"robots and firms. we study the microeconomic implications of robot adoption using a rich panel data set of spanish manufacturing firms over a 27-year period (1990-2016). we provide causal evidence on two central questions: (1) which firm characteristics prompt firms to adopt robots? (2) what is the impact of robots on adopting firms relative to non-adopting firms? to address these questions, we look at our data through the lens of recent attempts in the literature to formalise the implications of robot technology. as for the first question, we establish robust evidence for positive selection, i.e., ex ante better performing firms (measured through output and labour productivity) are more likely to adopt robots. on the other hand, conditional on size, ex ante more skill-intensive firms are less likely to do so. as for the second question, we find that robot adoption generates substantial output gains in the vicinity of 20-25% within four years, reduces the labour cost share by 5-7% points, and leads to net job creation at a rate of 10%. these results are robust to controlling for non-random selection into robot adoption through a difference-in-differences approach combined with a propensity score reweighting estimator. to further validate these results, we also offer structural estimates of total factor productivity (tfp) where robot technology enters the (endogenous) productivity process of firms. the results demonstrate a positive causal effect of robots on productivity as well as a complementarity between robots and exporting in boosting productivity.",NA,NA
",,""ENGLISH"",""SOCIO-ECON. PLANN. SCI."",ARTICLE,""FINAL"","""",SCOPUS,2-S2.0-85098851903",2022,"the effect of artificial intelligence on carbon intensity: evidence from china's industrial sector. artificial intelligence (ai) is becoming the engine of a new round of technological revolution and industrial transformation; as such, it has attracted much attention of scholars in recent years. surprisingly, scarce studies have shed lights on the effects of ai on the environment, especially with respect to carbon intensity. based on the stochastic impacts by regression on population, affluence, and technology (stirpat) model, we use chinese industrial sector data from 2005 to 2016 to investigate how ai affects carbon intensity. the empirical results show that ai, as measured separately by the adoption of robotics by industry and the number of academic ai-related papers, significantly reduces carbon intensity. the results remain robust after addressing endogenous issues. we find that there are both stages and industrial heterogeneity in the effects of ai on carbon intensity. ai had a more decrease effect on carbon intensity during the 12th five-year plan than the 11th. compared with capital-intensive industries, ai tends to have a more decrease effect on carbon intensity in the labor-intensive and tech-intensive industries. to enlarge the effects of ai on reducing carbon intensity, the government should promote the development and application of ai and implement differentiated policies in line with the industry characteristics.",NA,NA
",,""ENGLISH"",""TECHNOL. FORECAST. SOC. CHANGE"",ARTICLE,""FINAL"","""",SCOPUS,2-S2.0-85124649104",2022,"the effect of manufacturing intelligence on green innovation performance in china. accelerating the intelligent transformation of manufacturing industry is an important strategic choice to realize the green innovation transformation. based on the perspectives of static efficiency and dynamic productivity, this paper analyzes the effect of manufacturing intelligence on green innovation performance and its internal mechanism from theoretical and empirical levels by using the dynamic spatial lag model (dsar), mediating effect model and moderating effect model. the results show that: in the whole country, manufacturing intelligence has a significant promotion effect on green innovation performance; the reason why manufacturing intelligence can promote the improvement of green innovation performance is that manufacturing intelligence is conducive to the production of ""technology promotion effect"" and ""cost reduction effect"", so as to promote green technology innovation, then effectively increase the desirable outputs and significantly decrease the undesirable outputs; the effect of manufacturing intelligence on green innovation performance has obvious regional heterogeneity: the improvement effect of manufacturing intelligence on green innovation performance in the eastern region is significantly higher than that in the central and western regions. in addition, further analysis shows that green technological progress rather than green technical efficiency is the main driving force for manufacturing intelligence to improve the dynamic green innovation performance.",NA,NA
",,""ENGLISH"",""SMALL BUS. ECON."",ARTICLE,""FINAL"",""ALL OPEN ACCESS, GREEN"",SCOPUS,2-S2.0-85067260141",2020,"artificial intelligence and big data in entrepreneurship: a new era has begun. while the disruptive potential of artificial intelligence (ai) and big data has been receiving growing attention and concern in a variety of research and application fields over the last few years, it has not received much scrutiny in contemporary entrepreneurship research so far. here we present some reflections and a collection of papers on the role of ai and big data for this emerging area in the study and application of entrepreneurship research. while being mindful of the potentially overwhelming nature of the rapid progress in machine intelligence and other big data technologies for contemporary structures in entrepreneurship research, we put an emphasis on the reciprocity of the co-evolving fields of entrepreneurship research and practice. how can ai and big data contribute to a productive transformation of the research field and the real-world phenomena (e.g., “smart entrepreneurship”)? we also discuss, however, ethical issues as well as challenges around a potential contradiction between entrepreneurial uncertainty and rule-driven ai rationality. the editorial gives researchers and practitioners orientation and showcases avenues and examples for concrete research in this field. at the same time, however, it is not unlikely that we will encounter unforeseeable and currently inexplicable developments in the field soon. we call on entrepreneurship scholars, educators, and practitioners to proactively prepare for future scenarios.",NA,NA
"MSCIA,,""ENGLISH"",""MANAGE SCI"",ARTICLE,""FINAL"","""",SCOPUS,2-S2.0-85114475952",2021,"the robot revolution: managerial and employment consequences for firms. as a new general-purpose technology, robots have the potential to radically transform employment and organizations. in contrast to prior studies that predict dramatic employment declines, we find that investments in robotics are associated with increases in total firm employment but decreases in the total number of managers. similarly, we find that robots are associated with an increase in the span of control for supervisors remaining within the organization. we also provide evidence that robot adoption is not motivated by the desire to reduce labor costs but is instead related to improving product and service quality. our findings are consistent with the notion that robots reduce variance in production processes, diminishing the need for managers to monitor worker activities to ensure production quality. as additional evidence, we also find that robot investments predict improved performance measurement and increased adoption of incentive pay based on individual employee performance. with respect to changes in skill composition within the organization, robots predict decreases in employment for middle-skilled workers but increases in employment for low- and high-skilled workers. we also find that robots predict not only changes in employment but also corresponding adaptations in organizational structure. robot investments are associated with both centralization and decentralization of decision-making authority depending on the task, but decision rights in either case are reassigned away from the managerial level of the hierarchy. overall, our results suggest that robots have distinct and profound effects on employment and organizations that require fundamental changes in firm practices and organizational design.",NA,NA
